income,age,credit,default,years_in_business,num_staff,monthly_sales,monthly_expenses,num_orders,order_history
31404.298949191492,51.034100219763936,729.1805495158459,0,8,13,41663.78053558509,41318.1398706702,90,60.60208403617734
49964.978601905306,32.46653143477979,703.9970214698467,1,15,15,52006.19428005218,41151.66966089642,81,49.01184482043879
53266.89503009986,20.324367750289937,763.5570775030942,0,4,12,58883.074123613434,44752.09841815795,73,70.69422499804791
58492.119569644885,35.85293874304217,732.1071275311673,0,10,5,48718.79423043131,45515.18448855742,8,40.65439022361983
36616.86068450501,46.654731350408866,745.2787556379309,0,5,17,29653.755348420393,41510.060489535885,4,34.99292128852774
48076.0696042719,20.201589548405835,695.006090927176,1,19,18,37026.12815745306,39906.81489341235,38,48.33995475712814
79726.80675770408,50.51722558785848,712.6170489433625,1,13,15,51692.25980849129,50956.46722782895,43,46.42622925421875
71069.29146999992,29.016176811219008,659.893256228751,0,11,16,52470.47601243254,38075.96508093783,81,39.55329423439383
50788.84548664074,34.89461882755213,621.7618865076679,0,15,11,58265.25070362915,37790.298686183865,12,34.19133652207692
57105.15334908576,36.733963029287125,731.9629404418747,0,16,2,49915.0367949206,34998.52603943718,15,57.18287377887493
38133.00198358485,47.78030447062176,738.4496852699581,0,11,3,48411.082650822405,41979.286376066164,29,63.45800235034429
36295.24122602739,41.761043395985254,790.7662753987673,0,1,7,57637.05418555987,34785.713765128414,9,67.88091908417637
69871.86158838647,30.660956472872634,668.4197766481117,1,12,18,51539.68965419152,25857.602627741726,80,50.44845121939745
54573.663157056566,32.07010637271149,735.4169174374566,0,9,12,52978.34324951177,41782.0695224649,75,47.144012831085995
51906.943138711205,46.21790410692766,610.3596348623922,0,14,8,34566.869397394345,36886.28395280596,56,45.89973599161199
51223.75725152055,27.07249596182952,720.6682035490524,0,14,1,50510.35770415008,39812.52411702849,27,40.32980488205116
43501.27853545996,47.968246334514205,760.4647833926025,1,10,6,78824.57268601436,35486.819339444264,86,46.98364672147779
56673.72316707901,33.84195641736196,723.1507396678765,0,15,18,60878.631253285515,37662.885812151704,68,57.11694030435858
48278.91772412929,41.274945120601636,688.203092202365,0,12,6,47088.03852483233,42395.770387963385,51,64.25431119670509
45427.54570396019,53.61203632565116,623.2557255552713,0,7,1,56144.766344758646,41534.262710715266,17,57.93002394266272
60135.209754555704,32.525773712960486,711.6434045872619,1,18,8,57450.88543314778,42919.721218521656,68,42.795930948575695
47832.95860838868,25.65357877356495,646.3646232045664,0,16,11,60193.737720508274,18937.6408698748,76,58.60229326760375
42730.779271949374,52.74847217914679,633.3159640237518,0,10,1,56720.346466812465,48847.98725837085,14,63.33360845606492
25844.03769449382,45.603514975219696,718.2489046710534,0,12,8,53725.12282070889,38850.74474358566,96,33.064013817464094
52429.016753109696,38.83764376987226,679.8577406911662,0,3,10,63005.334320147434,42063.656477873265,76,32.899759688465586
60836.58621983518,46.1989935146772,750.3930440161937,0,12,9,48935.07166619684,34202.23612261025,93,70.11232395130236
65956.21438863005,35.43753041152929,722.6295848788299,0,3,17,51498.38052374224,36535.30863279381,42,42.68940877639496
67022.10729719754,33.11308048338556,606.3405013935121,0,1,3,40241.66431221313,22185.177909463528,14,62.03335131533039
51496.32559376468,34.55638770131874,633.5715037535452,0,5,13,54546.11086947794,37475.596159417655,7,51.67199235649888
58233.426827070885,9.141544005194191,701.8077560373401,0,14,1,51753.904683967805,28757.571030362127,31,52.39610139195626
41740.4425359749,27.014787562236386,684.8079439401415,0,18,14,59309.87580222473,55310.23077323448,75,48.374051853630895
58628.96034701665,17.721400194134446,708.140271163022,0,3,18,73058.39543576195,49944.81156534409,97,42.3777271212894
48275.77592137271,50.26414859883712,681.1099704313318,1,9,5,55944.75714411592,32820.449308270385,38,45.14996433164339
57577.32990644059,32.85513198505643,722.8185382197073,0,12,11,69679.69022550741,40430.055428585736,45,40.483119668504415
45275.034097682365,32.031217161789996,678.1673069092483,1,7,9,56357.17854720926,46264.7438952354,96,62.35601358864099
43899.49646946278,30.746066681378945,742.9675692520277,0,8,19,44919.78119770184,42122.28233575247,94,41.14675894198452
56603.18448793203,37.82035838829693,717.7924750423299,0,11,8,56911.04504455705,43355.2541842116,49,49.03804509825443
42071.7389726091,45.006029039329036,715.185930044163,0,9,16,49271.99551526254,37733.40129505339,24,56.59595485005518
45102.38817159282,47.04785718433974,659.4276810735646,0,4,3,54543.721280904225,35770.605154367084,69,38.94327195943539
51315.00527547626,39.92450314736025,669.8063827532418,0,11,18,47379.76470456926,40593.622484597545,74,41.66614518291075
32072.184221208096,29.370360766153777,635.6603370689185,0,13,8,52821.02865241606,50624.5809072379,4,50.54570842571613
58939.129984422594,13.858612969298076,687.3348986210235,0,9,3,45773.17270731869,40607.56902398628,1,61.27476100297691
50649.91658353778,25.625963923177494,636.5825387428573,0,4,7,51218.61868169723,36712.16463111689,71,57.635187594159106
60893.69831704529,31.734851643338793,754.8826114792879,0,14,3,55392.43967128388,46279.237084641216,25,46.137184282952454
43163.943008753304,21.094432550296037,717.7515554646346,0,10,16,42568.44639543755,38447.420489014745,8,52.42202623450719
44165.11603810867,40.606514229618625,699.9808348086026,0,7,3,40726.117530271345,38831.03220409964,53,55.93774982337948
45652.8302590283,28.34530358178728,763.3846348670368,0,17,6,55290.513475580105,24815.674139824183,89,58.092381896671114
42338.22468879429,33.66459810313358,697.5943080025087,0,17,6,38187.00024861437,29606.550298385875,91,32.84803728754765
54000.156977740386,48.436364420513435,717.2340854773337,1,2,2,55302.062444017305,44960.108887635186,93,40.53102581783476
44676.95593867398,21.03618310187055,743.5474028985982,0,13,8,53135.83866335714,38006.60014254176,90,59.66777506305378
50760.737218361974,29.994967241664853,740.1575031406605,0,6,3,49687.42975778859,46507.48404570349,26,47.9875410963199
53370.92267319379,52.21683531274381,668.5936466852313,0,10,19,63955.52123274712,29256.676906590852,89,39.40024215878218
28905.750496789202,34.737590895361706,705.8476378921506,1,10,11,46364.005888221676,39496.522588180356,47,51.42207575677014
38235.901935934955,27.511604446276483,633.2627412782837,0,9,3,40491.57724305868,31757.13010924471,31,72.49611327274336
42814.15953927307,26.678582432086586,671.8170727439797,1,13,4,47628.317096445666,44721.03504511944,45,64.26338801654714
47207.29677310314,48.220519645339536,721.768467324342,0,14,1,37278.78196132905,39726.10872195211,7,51.25487243634456
40108.165018041575,40.59763542115665,574.664333147606,0,16,4,63056.727082282356,44924.15192309861,15,58.07466802863302
50627.266875164605,29.951902657485928,742.6082935699956,1,2,5,60603.81672712354,38119.67782946034,78,66.84578060902996
32791.17873431883,37.96480246059295,741.3398421039294,1,19,15,54762.94939916776,38709.374543731894,51,54.83881568276583
44550.45151352236,16.352360250714632,675.9764766432039,0,4,8,40008.6144398975,41169.49070763738,61,18.63660230780573
51579.907350503134,45.22817785725125,671.3813827396378,0,13,13,46183.12683914042,52865.5944432154,82,50.32652857519713
54754.14982721576,42.72895278398293,831.8772587098547,0,18,1,52014.562725118216,31224.198479067487,31,54.44009829045444
33306.52369243423,30.057528468673702,661.8235261656528,0,5,8,68759.08383657264,49384.10964995252,36,63.587515411923114
63845.31197581034,42.37546914016476,717.2135344961232,0,9,8,44043.621607082714,44689.32408865848,69,28.084603911573645
45431.445184916345,36.00080318387427,698.0445731171426,0,5,10,39157.854727335805,40956.6579532873,89,64.30072927411737
49841.96357916878,38.07248736195315,706.7956940620151,0,6,5,57089.740616166026,32992.30318855956,67,58.259454701602436
50739.8981149435,43.203906370604024,664.2694971641475,0,1,18,43088.345775459726,51467.62974326095,96,62.95216331409598
70969.66514056608,33.565405670748866,617.5836897909686,0,18,5,43464.32238629995,40002.32048157618,26,45.676629107944834
48660.84700840304,47.05741749212271,717.99250923949,0,7,6,44920.904956746796,43907.069831912675,24,57.154959714108045
44565.97636758374,29.918839182283776,656.9749512989035,0,18,19,66161.94950040206,49282.822876484825,53,50.5740992842419
48014.6334849493,42.89617107936296,630.7534609207889,0,3,15,42791.778863796855,27512.042631548586,60,52.20622508819466
46479.680356296376,35.709951667195206,758.3444309054717,0,19,3,43982.2586251738,40791.241925768,98,49.656756001651786
47689.240443682946,46.462178923685514,705.9757221381527,0,1,17,51818.14376623436,69562.03620185456,54,47.040735450005876
45065.256998214056,27.55259176046742,731.9056423155889,1,15,15,48521.51229585821,42006.39713087982,59,60.09311614913776
52067.090788122565,28.66003952437918,719.3246443244151,0,6,6,37993.736765053356,36615.46694918319,51,38.59932568643092
56176.13598485825,55.70783436714407,741.6800450270831,1,13,18,59262.60003596805,24245.02558701499,70,36.028439135131734
26924.44613322931,43.233318082665626,645.3354105106678,0,19,6,50930.71310908041,40437.66831910363,43,42.10402451220676
74990.18704111651,47.82860858874635,662.7969357326117,0,10,14,44662.6783129133,36594.07500275884,96,50.37357707108506
52428.50521905591,47.50630151899414,720.4399402873399,1,13,16,45611.99729851148,22668.42534614333,81,54.65518488319897
57820.12281116392,45.49498669525908,752.8400984024195,0,14,17,44662.20375667973,22259.731589198425,70,61.90269732624178
53713.39387140798,35.080591114300866,704.0398150627514,0,7,19,40364.122019953065,42056.860116184245,70,36.37047865938243
52665.395921261996,31.69714717343865,690.2350806961425,1,15,15,44963.605109235374,44879.161627889596,6,30.037577536541573
44337.69085262246,45.74632480882827,688.2528363812127,0,9,16,44828.55288231332,41156.79711066216,15,42.32525264599524
54833.07748965638,34.73980546466093,695.0258114643764,0,19,17,35924.15061144461,52078.285610592146,29,47.2090562772879
47714.91333734982,34.244746529595695,661.3875655651578,0,4,10,62225.30073530451,27896.696069568665,92,67.8087966758402
34329.36564869563,24.43335244668711,627.8327540199239,1,1,8,56163.54394702616,16666.76650791043,43,52.23055399382057
48662.91701666569,38.703753910150475,668.9070286654681,0,1,8,50254.824014004196,49441.05165426444,81,51.08469958356468
60248.28626068226,27.60696571689364,699.6853069620903,0,12,3,52625.65134579763,38324.725718923204,93,32.56160594704283
63328.60591533297,39.38770775634408,776.5869716976042,0,2,8,37145.660271972396,58219.58444761888,96,43.759378107765855
26839.751988313852,19.17673871359655,740.8987424203035,0,9,12,44938.296622771326,48436.33785647246,29,46.75113146852726
59539.72889807857,42.73607740859588,667.9853355452774,0,3,10,48299.533272652596,46494.345544127355,35,47.30936578119538
54634.96189328013,25.215157475558225,699.9751869736506,0,17,6,32052.084531306595,43609.80275979187,61,46.67189160359887
60534.53388384431,33.076571127467716,655.5572484205137,1,13,6,39070.15026995097,47836.1131089193,31,52.275706340920095
48731.421733980475,16.668230629863608,768.0357888752967,0,9,5,60180.71873272263,45273.23908881293,4,52.23169072212885
45012.29348538701,30.75681342695576,621.8186996173072,0,16,2,69150.69111136443,56819.19006446544,78,57.16834542014724
58959.22588656553,36.51227207329237,684.9272356331273,1,15,1,67033.96540396144,33496.36229766659,13,49.354318180630365
38701.188270461185,29.92098666607474,737.7807438440664,0,15,19,62191.64579920491,46117.91927127676,15,35.769655856158664
47565.912452915465,47.21674453331503,654.850162664211,1,11,4,38196.697876127124,24688.04511425321,68,38.739388346670154
51254.66841500418,34.34441521678275,679.0174495747513,0,12,5,60938.130775794074,15893.12540449703,61,49.238025924258096
64744.228731539355,40.705863711898644,710.1496525392948,0,15,11,39564.42230633363,32655.189453166066,17,53.372504661205404
39243.994054841576,38.45518882274016,662.1057300713167,0,7,9,49383.23691569604,26064.960616544595,8,42.80860682009483
34507.56910849968,36.32757124359694,698.0162307378595,0,6,11,53549.929716147184,38451.86340846772,35,57.52657689093584
55647.8977003098,47.6723847969954,688.903110083269,0,9,11,36357.40711269392,46489.633791329295,4,36.82907585281286
47460.654534029076,22.98383937728637,603.2283131375102,0,9,2,48461.90007870028,36820.51401106361,53,59.57193686189968
50507.67046472053,57.061173091162885,642.4396861322564,0,16,16,60185.537789738126,51715.273735632094,33,53.552023109700414
48223.516164229324,29.73020983372692,678.987449411813,0,2,18,56249.06975581165,38543.954002862345,86,47.09900995955421
48161.86648729551,53.23917170062524,758.7451905275242,1,18,6,36150.3271290907,28693.563888921788,7,50.98269258908327
40994.860393377334,37.71752985140619,598.3272585596271,0,8,7,67213.82540147685,36891.288621972504,49,64.23984679619984
45332.79475328709,43.380798709580986,613.168923118371,0,19,16,45266.85734367954,47304.40243840997,16,49.52465389717005
52508.4219731064,40.777700383138104,730.865974644674,0,2,10,50590.985660811406,46886.8071829526,37,39.60505112968541
44202.29379792794,44.811814802726666,688.8339024013476,0,15,17,47454.84861671526,35827.024029199434,76,45.440022277272064
60013.51746696281,23.093224003680525,716.9160542449515,0,11,5,59157.515311727206,33250.04485143556,80,36.67487348663178
45256.669993647665,31.006698397419218,690.1016825025747,0,14,2,29462.456164012423,39966.59643476919,63,60.04944872525863
53930.20507146039,23.628750724720096,778.348527340449,1,5,11,60249.158537835,41572.18874155955,50,36.520038947457905
54696.29314345747,37.150024503785566,739.9281925811894,1,13,16,43961.83894759223,46605.85960894426,90,35.61693102834173
62117.81900322698,35.02367728000448,695.1685550717173,0,17,11,43959.97130179371,45405.87576479309,43,45.387560279825195
45284.812416686815,29.772302451540703,691.2301601121434,1,5,17,58057.759729332865,43369.66007563109,69,63.225842207142264
46037.33693181468,27.291075704950572,679.0716110120127,0,5,16,50436.42387142593,50805.80540403446,19,44.711666611128955
40387.68602120677,39.06668902681,688.2296169069908,0,15,8,49514.66161316996,35701.39893147967,9,58.87439036162296
49002.39880374858,57.636881284734415,712.2395245980556,0,10,9,46901.08847947624,42108.96744235777,68,47.29429277721662
57457.19663520863,25.26876346557955,737.0995363936722,0,14,13,45115.952496756385,36142.223699890324,45,65.76371103570982
49038.99176691742,30.24475939584945,661.2341541504347,0,3,9,48192.16646647312,42034.92614423809,52,57.14687795030994
41277.7774183415,52.0923005662777,660.753575694912,0,17,18,28045.835217959913,26273.333400711046,73,32.80846297285709
57299.23424614822,30.548171907328744,688.0183170795628,0,1,18,40990.88635275311,41217.06442098325,59,71.74067812884581
53665.23048788868,42.686929355181924,681.975401313812,0,11,12,59569.45868931398,37569.12692259629,81,47.85980944703943
58859.85261404155,31.496356852590907,660.3479001409912,0,15,18,48109.58055774098,46449.299556442886,59,47.64400734642783
52221.26320356736,24.464667080350885,657.1614561789397,0,5,9,55089.27035256198,34387.488732084865,88,42.62012559220299
61215.41921784996,43.23297068926774,637.7705468018221,1,8,3,36828.47440492096,31986.36918605378,62,69.54911308731397
52384.34174905637,32.95862420481349,762.0888419722098,0,12,19,57392.38316560826,49495.14519852082,28,42.937458588043405
